TOVAR_ID,UPAC,MAKER,GROUP_ID,NAME
1669,1.0,ЗДОРОВЬЕ (УКРАИНА),5,Гормоны
1670,252.0,АКРИХИН,5,Гормоны
1671,1.0,ЗЕНЕКА,20,Антибиотики
1672,1.0,БАЛДАЧЧИ ЛАБ. (ИТАЛИЯ),46,"Алкоголизм,наркомания,курение."
1673,10.0,БАЛДАЧЧИ ЛАБ. (ИТАЛИЯ),46,"Алкоголизм,наркомания,курение."
1675,1.0,БРЫНЦАЛОВ А,20,Антибиотики
1676,700.0,ЩЕЛКОВ.ВИТ. З-Д,5,Гормоны
1678,1.0,СТИ-ВОСТОК,15,Коррекция метаболизма
1679,1.0,ВЕРОФАРМ (ВОРОНЕЖ),15,Коррекция метаболизма
1680,10.0,ХЕМОФАРМ,53,Акушерство и гинекология
1685,176.0,АЙ СИ ЭН ОКТЯБРЬ,18,Заболевания желудочно-киш.тракта
1710,42.0,ТАТХИМФАРМ,5,Гормоны
1720,1.0,КРКА,12,"Средства,действующие на ЦНС"
1721,1.0,МЕРК (ГЕРМАНИЯ),50,Диуретики
1729,240.0,БРИСТОЛ-МАЙЕРС СКВИББ ГМБХ,11,Сердечно-сосудистые средства
1732,150.0,ЯНССЕН СИЛАГ,18,Заболевания желудочно-киш.тракта
1737,500.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,4,Респираторные заболевания
1738,50.0,ОЗ ГНЦЛС ( УКРАИНА),4,Респираторные заболевания
1745,24.0,ФЕРРОСАН,10,Витамины и аналоги
1749,102.0,НАТУР ПРОДУКТ (ФРАНЦИЯ),10,Витамины и аналоги
1779,240.0,ВЕРОФАРМ (БЕЛГОРОД),18,Заболевания желудочно-киш.тракта
1802,1.0,РОН-ПУЛЕНК РОРЕР (АВЕНТИС),37,Антиаллергические препараты
1804,1.0,СОФАРМА (ФАРМАХИМ),11,Сердечно-сосудистые средства
1807,1.0,КРКА,3,"Противоревматические,анальгезирующие,жаропонижающие"
1822,30.0,САМАРСКАЯ Ф. Ф-КА,11,Сердечно-сосудистые средства
1824,20.0,НИЖФАРМ,12,"Средства,действующие на ЦНС"
1826,49.0,ТВЕРСКАЯ Ф. Ф-КА,18,Заболевания желудочно-киш.тракта
1827,56.0,МОСКОВСКАЯ Ф. Ф-КА,4,Респираторные заболевания
1831,20.0,ДАЛЬХИМФАРМ,12,"Средства,действующие на ЦНС"
1846,576.0,ПОКРОВСКИЙ З-Д БИОПРЕПАРАТОВ,4,Респираторные заболевания
1847,100.0,ТАТХИМФАРМ,4,Респираторные заболевания
1851,100.0,ТАТХИМФАРМ,4,Респираторные заболевания
1852,49.0,МОСКВА,4,Респираторные заболевания
1854,5.0,КРКА,8,Синтетические антибактериальные препараты
1858,150.0,ДИВАФАРМА-КНУФИНКЕ (КЛОСТЕРФРАУ),4,Респираторные заболевания
1864,50.0,ЯНССЕН ФАРМАСЬЮТИКА (ЯНССЕН-СИЛАГ),7,Дерматология и венерология
1870,400.0,АКРИХИН,11,Сердечно-сосудистые средства
1872,150.0,АКРИХИН,18,Заболевания желудочно-киш.тракта
1875,42.0,АКРИХИН,10,Витамины и аналоги
1876,1.0,БОРИСОВСКИЙ ХФЗ,10,Витамины и аналоги
1880,650.0,БИОМЕД ИМ.МЕЧНИКОВА,10,Витамины и аналоги
1887,250.0,БИОСИНТЕЗ,20,Антибиотики
1888,250.0,БИОСИНТЕЗ,20,Антибиотики
1889,220.0,АКРИХИН,7,Дерматология и венерология
1892,1.0,БИОСИНТЕЗ,7,Дерматология и венерология
1894,1.0,ОРГАНИКА,12,"Средства,действующие на ЦНС"
1896,100.0,АЙ СИ ЭН ОКТЯБРЬ,11,Сердечно-сосудистые средства
1897,500.0,АЙ СИ ЭН ОКТЯБРЬ,11,Сердечно-сосудистые средства
1899,128.0,УФАВИТА,11,Сердечно-сосудистые средства
1900,2000.0,УРАЛБИОФАРМ,8,Синтетические антибактериальные препараты
1901,90.0,ТАТХИМФАРМ,8,Синтетические антибактериальные препараты
1902,1.0,РОН-ПУЛЕНК РОРЕР (АВЕНТИС),11,Сердечно-сосудистые средства
1904,280.0,КРКА/ВЕКТОР,11,Сердечно-сосудистые средства
1905,1.0,АЛТАЙ ФНПЦ (Г. БИЙСК),11,Сердечно-сосудистые средства
1906,2000.0,УРАЛБИОФАРМ,11,Сердечно-сосудистые средства
1908,42.0,ТАТХИМФАРМ,11,Сердечно-сосудистые средства
1909,170.0,ВЕРОФАРМ (ВОРОНЕЖ),11,Сердечно-сосудистые средства
1913,1.0,ХИНОИН (САНОФИ-СИНТЕЛАБО),11,Сердечно-сосудистые средства
1920,20.0,ДР.РЕДДИС,18,Заболевания желудочно-киш.тракта
1924,28.0,БИОХИМИК,21,Анестезиология и реанимация
1925,20.0,МОСХИМФАРМПРЕПАРАТЫ,21,Анестезиология и реанимация
1926,28.0,БИОХИМИК,21,Анестезиология и реанимация
1932,20.0,МОСХИМФАРМПРЕПАРАТЫ,11,Сердечно-сосудистые средства
1933,40.0,ОРГАНИКА,11,Сердечно-сосудистые средства
1935,40.0,ОРГАНИКА,12,"Средства,действующие на ЦНС"
1946,30.0,ЗДОРОВЬЕ (УКРАИНА),11,Сердечно-сосудистые средства
1955,12.0,БУТС ХЕЛСКЕА ИНТ.,3,"Противоревматические,анальгезирующие,жаропонижающие"
1959,160.0,АЛТАЙВИТАМИНЫ,18,Заболевания желудочно-киш.тракта
1976,1.0,АМОУН ФАРМАСЬЮТИКАЛ ИНД. (ЕГИПЕТ),11,Сердечно-сосудистые средства
1980,1.0,МОСКОВСК.ЭНДОКР.З-Д,53,Акушерство и гинекология
1985,100.0,КАДИЛА (ИНДИЯ),22,Офтальмология
1987,1.0,КАДИЛА (ИНДИЯ),22,Офтальмология
1989,56.0,АЛТАЙВИТАМИНЫ,7,Дерматология и венерология
1991,250.0,БИОСИНТЕЗ,20,Антибиотики
1993,192.0,НИЖФАРМ,18,Заболевания желудочно-киш.тракта
1994,240.0,ДР.РЕДДИС,18,Заболевания желудочно-киш.тракта
2001,10.0,ОРГАНОН,53,Акушерство и гинекология
2002,10.0,КАДИЛА (ИНДИЯ),30,Сульфаниламиды
2005,140.0,БРЫНЦАЛОВ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2014,150.0,БИОКОДЕКС ЛАБ.,4,Респираторные заболевания
2017,500.0,САНТЭН,22,Офтальмология
2076,144.0,СМИТКЛЯЙН БИЧЕМ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2092,15.0,МЕНАРИНИ,9,Ферменты и антиферменты
2095,144.0,ЩЕЛКОВ.ВИТ. З-Д,12,"Средства,действующие на ЦНС"
2096,20.0,ДАЛЬХИМФАРМ,57,Адаптогены
2101,1000.0,БОРИСОВСКИЙ ХФЗ,18,Заболевания желудочно-киш.тракта
2102,1300.0,ИРБИТСКИЙ ХФЗ,11,Сердечно-сосудистые средства
2103,1.0,УРАЛБИОФАРМ,11,Сердечно-сосудистые средства
2104,1400.0,БОРИСОВСКИЙ ХФЗ,11,Сердечно-сосудистые средства
2106,1000.0,ДАЛЬХИМФАРМ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2109,500.0,МОСХИМФАРМПРЕПАРАТЫ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2114,15.0,НОВАРТИС АГ (ИНДИЯ),53,Акушерство и гинекология
2116,10.0,БЕРИНГЕР ИНГЕЛЬХАЙМ ГМБХ,4,Респираторные заболевания
2117,49.0,БОРИСОВСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2120,10.0,СИЛАГ АГ (ЯНССЕН-СИЛАГ),7,Дерматология и венерология
2122,1.0,СИЛАГ АГ (ЯНССЕН-СИЛАГ),7,Дерматология и венерология
2124,200.0,ТАТХИМФАРМ,4,Респираторные заболевания
2125,1.0,ЭДЖЗАДЖИБАШИ,20,Антибиотики
2140,1.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2141,180.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,3,"Противоревматические,анальгезирующие,жаропонижающие"
2142,100.0,АЙ СИ ЭН ОКТЯБРЬ,12,"Средства,действующие на ЦНС"
2146,192.0,ЩЕЛКОВ.ВИТ. З-Д,10,Витамины и аналоги
2147,396.0,АЙ СИ ЭН ОКТЯБРЬ,15,Коррекция метаболизма
2153,20.0,ШВАРЦ ФАРМА АГ,11,Сердечно-сосудистые средства
2155,200.0,ЛЕК,12,"Средства,действующие на ЦНС"
2168,360.0,УФАВИТА,12,"Средства,действующие на ЦНС"
2173,5.0,МОСКОВСК.ЭНДОКР.З-Д,22,Офтальмология
2174,42.0,ТАТХИМФАРМ,22,Офтальмология
2175,80.0,МОСКОВСК.ЭНДОКР.З-Д,22,Офтальмология
2177,10.0,ЯМАНУЧИ,7,Дерматология и венерология
2178,1.0,ЯМАНУЧИ,7,Дерматология и венерология
2179,10.0,ЯМАНУЧИ,7,Дерматология и венерология
2182,1.0,ЯМАНУЧИ,7,Дерматология и венерология
2187,1.0,АЙ СИ ЭН ТОМСКИЙ ХФЗ,29,Противопротозойные и противопаразит.
2188,300.0,АЙ СИ ЭН ЛЕКСРЕДСТВА,29,Противопротозойные и противопаразит.
2196,168.0,ИПКА,8,Синтетические антибактериальные препараты
2200,70.0,МИНСКИНТЕРКАПС,12,"Средства,действующие на ЦНС"
2204,1.0,БИОСИНТЕЗ,12,"Средства,действующие на ЦНС"
2207,100.0,ПБП ИМ.ГАМАЛЕИ,34,Иммунокорректоры
2208,100.0,ПБП ИМ.ГАМАЛЕИ,34,Иммунокорректоры
2211,40.0,ТЕВА ФАРМАСЬЮТИКАЛ ИНДАСТРИЗ ЛТД,3,"Противоревматические,анальгезирующие,жаропонижающие"
2215,70.0,АЙ СИ ЭН ОКТЯБРЬ,12,"Средства,действующие на ЦНС"
2217,120.0,ЭНДОКРИНЯЙ ПРЕПАРАТАЙ (КАУНАС),53,Акушерство и гинекология
2218,1.0,ЛЬВОВДИАЛЕК,15,Коррекция метаболизма
2220,400.0,ЗДОРОВЬЕ (УКРАИНА),18,Заболевания желудочно-киш.тракта
2224,1500.0,САЛЬВАПЛАСТ ИНД. ЛТД (ИЗРАИЛЬ),3,"Противоревматические,анальгезирующие,жаропонижающие"
2225,800.0,ВЕРОФАРМ (ВОРОНЕЖ),3,"Противоревматические,анальгезирующие,жаропонижающие"
2226,100.0,АЙ СИ ЭН ОКТЯБРЬ,18,Заболевания желудочно-киш.тракта
2227,400.0,ВЕРОФАРМ (ВОРОНЕЖ),18,Заболевания желудочно-киш.тракта
2262,8.0,ЛУБНЫФАРМ,18,Заболевания желудочно-киш.тракта
2270,12.0,УОЛШ,10,Витамины и аналоги
2272,10.0,УОЛШ,10,Витамины и аналоги
