DATE,STOREID,PRODID,HOUR,COUNT,SUM,NAME_x,NAME_y,FKGCODE,FKGNAME
2004-01-11,1,33513,9,1,5.81,Аптека 1,Камфорный спирт 10% р-р спирт.наружн. 10 % фл.темн.стекл. 40 мл Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-01-11,1,36259,14,1,72.48,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-11,1,36259,20,1,72.48,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-11,1,38453,18,1,108.88,Аптека 1,"Куриозин гель наружн. 15,4 мг туба 15 г кор. 1 Gedeon Richter",247,Антисептики и дезинфицирующие средства
2004-01-11,1,45810,14,1,149.74,Аптека 1,Мульти-табс Малыш табл.жев. бл. 15 кор. 2 Ferrosan,198,Витамины и витаминоподобные средства
2004-01-11,1,50780,8,2,17.44,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-11,1,50780,10,1,8.72,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-11,1,50780,18,1,8.72,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-11,1,51407,14,1,89.63,Аптека 1,Олиговит табл.п.о. уп.контурн.яч. 10 пач.картон. 3 Ай Си Эн Октябрь,198,Витамины и витаминоподобные средства
2004-01-11,1,79054,14,1,4.49,Аптека 1,Эвкалипта настойка настойка фл. 25 мл Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-01-11,1,79054,17,2,8.98,Аптека 1,Эвкалипта настойка настойка фл. 25 мл Тверская фармфабрика,247,Антисептики и дезинфицирующие средства
2004-01-11,1,82545,11,1,173.32,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-01-11,1,82545,13,1,180.81,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-01-11,1,82845,10,2,77.66,Аптека 1,Стрепсилс Плюс табл. бл. 8 Boots Healthcare International,247,Антисептики и дезинфицирующие средства
2004-01-12,1,828,13,1,36.03,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-01-12,1,828,18,1,36.03,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-01-12,1,2290,10,1,85.73,Аптека 1,Кальций-Д_3 Никомед табл.жев. с апельс. фл. 20 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-01-12,1,2291,14,1,274.09,Аптека 1,Кальций-Д_3 Никомед табл.жев. с апельс. фл. 100 Nycomed Pharma,198,Витамины и витаминоподобные средства
2004-01-12,1,11931,15,1,13.6,Аптека 1,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-01-12,1,27498,20,1,66.79,Аптека 1,Доктор Тайсс экстракт эхинацеи табл.д/рассас. бл. 12 кор. 1 Dr. Theiss Naturwaren,247,Антисептики и дезинфицирующие средства
2004-01-12,1,31052,8,1,56.5,Аптека 1,Ингалипт аэроз. бал.аэроз.алюм. 30 мл пач.картон. 1 Ай Си Эн Октябрь,247,Антисептики и дезинфицирующие средства
2004-01-12,1,36259,10,1,72.48,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-12,1,36259,12,1,72.75,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-12,1,36259,17,1,72.75,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-12,1,41527,9,1,213.04,Аптека 1,Магне B_6 табл.п.о. бл. 10 кор. 5 Sanofi-Winthrop Industrie,198,Витамины и витаминоподобные средства
2004-01-12,1,42879,9,1,783.2,Аптека 1,Матерна табл.п.о. фл.ПЭ 100 пач.картон. 1 Wyeth-Ayerst Canada Inc.,198,Витамины и витаминоподобные средства
2004-01-12,1,45819,17,1,150.69,Аптека 1,Мульти-табс Юниор табл.жев. со смешан. фрукт. бл. 15 кор. 2 Ferrosan,198,Витамины и витаминоподобные средства
2004-01-12,1,50780,10,3,26.16,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-12,1,50780,14,2,17.44,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-12,1,50780,17,2,17.44,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-12,1,50780,20,1,8.72,Аптека 1,Овса настойка настойка фл.темн.стекл. 100 мл кор. 1 Санкт-Петербургская фармфабрика,48,Общетонизирующие средства и адаптогены
2004-01-12,1,57168,11,1,128.96,Аптека 1,Прегнавит капс. бл. 10 кор. 3 Merckle,198,Витамины и витаминоподобные средства
2004-01-12,1,82545,17,1,180.81,Аптека 1,"Арбидол-ЛЭНС табл.п.о. 0,1 г бл. 10 кор. 1 Дальхимфарм",33,Иммуномодуляторы
2004-01-13,1,828,16,1,36.03,Аптека 1,Бифидумбактерин сухой пор.лиоф.д/р-ра для приема внутрь 5 доз фл. пач.картон. 10 Экополис,33,Иммуномодуляторы
2004-01-13,1,11931,19,1,13.6,Аптека 1,Аспаркам табл. уп.контурн.яч. 50 пач.картон. 1 Галичфарм,108,Микро- и макроэлементы
2004-01-13,1,33340,12,1,37.3,Аптека 1,Каметон аэроз. бал.аэроз. 30 г [с доз.устр.] пач.картон. 1 Мосхимфармпрепараты,247,Антисептики и дезинфицирующие средства
2004-01-13,1,36259,10,1,72.75,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-13,1,36259,15,1,72.75,Аптека 1,Компливит табл.п.о. бан.полимерн. 60 пач.картон. 1 УфаВита,198,Витамины и витаминоподобные средства
2004-01-13,1,40345,20,3,47.52,Аптека 1,Линимент бальзамический (по Вишневскому) линим. туба 30 г пач.картон. 1 Алтайвитамины,247,Антисептики и дезинфицирующие средства
